profile_id,fav_sports,fav_leagues,fav_teams
Rf_AW61I5K8tnI7CDlTDVSRBcZceS4X9,"[{'name': 'soccer', 'viewed_milli_seconds': 5438386}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5438386}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5438386}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5438386}]"
RffuyZeJCvhNVomtc8vw8mxhI8_vWHPr,"[{'name': 'soccer', 'viewed_milli_seconds': 6079}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6079}]","[{'name': 'Wolverhampton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6079}, {'name': 'Bournemouth (Uden tilskuerlyd)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6079}]"
RgQEbJLICCnSymZD7DXyWvzIaWewqC1d,"[{'name': 'soccer', 'viewed_milli_seconds': 959443}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 959443}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 959443}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 959443}]"
RhzdKkbnHE0H_Q7J90U9L_SMKmC6Aw4z,"[{'name': 'soccer', 'viewed_milli_seconds': 23124}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 23124}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 13703}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 13703}]"
RiFzt2rTzy7V1cs0kV_TDJJ3QHk4GwlD,"[{'name': 'soccer', 'viewed_milli_seconds': 20230}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11658}, {'name': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 8572}]","[{'name': 'Wolverhampton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11658}, {'name': 'Bournemouth', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11658}]"
RjRsWslvlqLzl5Mo1gt3rG8JFV48F1zW,"[{'name': 'soccer', 'viewed_milli_seconds': 330203}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 330203}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 330203}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 330203}]"
RmQ3StiAV2w5DQ3XmkWIHJYcxGo0WNAU,"[{'name': 'soccer', 'viewed_milli_seconds': 7336}]","[{'name': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 7336}]","[{'name': 'Skive', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 7336}, {'name': 'Viborg', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 7336}]"
Rq4ZqCbpv_NDrlqUeLVpPD6EFhADk4PE,"[{'name': 'soccer', 'viewed_milli_seconds': 3966379}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3966379}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3966379}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3966379}]"
RqOlrGP9zqljQ7S4vUAizYTMro1NRohT,"[{'name': 'soccer', 'viewed_milli_seconds': 945664}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 945664}]","[{'name': 'Man City', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 945664}, {'name': 'Burnley', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 945664}]"
Rq_4Lrq268hXTpVtXjmkgVo4ShiuCzbI,"[{'name': 'soccer', 'viewed_milli_seconds': 147729}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 147729}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 147729}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 147729}]"
RtvQFfPj7DSFHea9m3rWl_vwlLbynZfW,"[{'name': 'soccer', 'viewed_milli_seconds': 4920862}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4920862}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4920862}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4920862}]"
RuSC_WTxzkc2KtWe3sX5fRm929eXorcz,"[{'name': 'soccer', 'viewed_milli_seconds': 19747079}]","[{'name': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 19747079}]","[{'name': 'Næstved', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 19747079}, {'name': 'Vejle', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 19747079}]"
RvV4scNFnqCNYvlIAyFUAhSAq3NK_l1V,"[{'name': 'soccer', 'viewed_milli_seconds': 398469}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 398469}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 398469}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 398469}]"
Rx7bCVCPVOaHCzuMMwwn_QKiX4_Vy50t,"[{'name': 'soccer', 'viewed_milli_seconds': 145189}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 145189}]","[{'name': 'Wolverhampton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 135872}, {'name': 'Bournemouth (Yleisöäänet)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 135872}]"
RxH8iAKRjGlK0W2tZn1jGaDNJNA7AFF4,"[{'name': 'soccer', 'viewed_milli_seconds': 9376145}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 9376145}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 9376145}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 9376145}]"
RxImU199SLuxjxnK_WrO4bXSAh6efwvL,"[{'name': 'soccer', 'viewed_milli_seconds': 604232}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 604232}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 604232}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 604232}]"
S0Q9a0W5kpjVNBZiWjX_pSbQEs8UdYYR,"[{'name': 'soccer', 'viewed_milli_seconds': 383327}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 383327}]","[{'name': 'Tottenham', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 383327}, {'name': 'West Ham', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 383327}]"
S102_gWt6_pQbgtrZ2XUEnQa09IzayXa,"[{'name': 'soccer', 'viewed_milli_seconds': 19786}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 19786}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 19786}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 19786}]"
S1hVS7a5LMbt_GapBhY8y4td48_HRNDF,"[{'name': 'soccer', 'viewed_milli_seconds': 905216}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 905216}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 735781}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 735781}]"
S4nGF2GozGHziOjzfKsqEW1lQU4Q4tPi,"[{'name': 'soccer', 'viewed_milli_seconds': 15781259}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 15781259}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 15781259}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 15781259}]"
S5d76Dt5JF0lJzexkZ4EhOUW_zWpsFKt,"[{'name': 'soccer', 'viewed_milli_seconds': 8440274}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 8440274}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 8440274}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 8440274}]"
S5iwLIqfV8oO6Y3tchi0A5VtyIgkVmC_,"[{'name': 'soccer', 'viewed_milli_seconds': 3645734}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3645734}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3508695}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3508695}]"
S6A3QILBrlhP70KjjhLNqhgUMS2EuggO,"[{'name': 'soccer', 'viewed_milli_seconds': 300254}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 300254}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 300254}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 300254}]"
S6_ffSOgn_lP_GP3oXbrkb0xJVWzUEGe,"[{'name': 'soccer', 'viewed_milli_seconds': 0}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]"
S7_L5xX86mm7yt6XH_ysXVvg4VT_CAHP,"[{'name': 'soccer', 'viewed_milli_seconds': 200489}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 200489}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 200489}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 200489}]"
S8TpXIPfUvRRiCw_xqQfbl_0ogObIgha,"[{'name': 'soccer', 'viewed_milli_seconds': 2646}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2646}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2646}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2646}]"
SCQ10JjjrqIaxjPFxKGCZuVDqfCYWXcd,"[{'name': 'soccer', 'viewed_milli_seconds': 7922605}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7922605}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7922605}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7922605}]"
SEUsTHnLyrreyQ8LfrCKDQIcd7gMRQsO,"[{'name': 'soccer', 'viewed_milli_seconds': 669639}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 669639}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 669639}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 669639}]"
SEkD4jYJGFx93o2FtJGvGbOekALofQy1,"[{'name': 'soccer', 'viewed_milli_seconds': 13071}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 13071}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4109}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4109}]"
SEkZn_4YSFTBcWf6Uq_JV2z649oiW_gt,"[{'name': 'soccer', 'viewed_milli_seconds': 4909361}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4909361}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4909361}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4909361}]"
SFISUAKNQp_K_sCc2ubAjnqvnpzmPkl5,"[{'name': 'soccer', 'viewed_milli_seconds': 1136141}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1136141}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1136141}, {'name': 'Sheffield United (Yleisöäänet)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1136141}]"
SGRNeQv77kXqOUljnWZm5ksXIAnobZAp,"[{'name': 'soccer', 'viewed_milli_seconds': 1810520}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1810520}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 641994}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 641994}]"
SHdG_TI_EKB8QUVhgRZsjK_qTZ_Ts5zX,"[{'name': 'soccer', 'viewed_milli_seconds': 4638708}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4638708}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3087597}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3087597}]"
SJnPD3ghYAgprcRulNHEUEausOnRpFq_,"[{'name': 'soccer', 'viewed_milli_seconds': 195378}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 195378}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 195378}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 195378}]"
SKK2Wf3u4g0ASIung67GR4eBamSLP4Re,"[{'name': 'soccer', 'viewed_milli_seconds': 350138}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 350138}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 350138}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 350138}]"
SKoxcF0g0cJW9IfUKusQZlKQnkKWBqP2,"[{'name': 'soccer', 'viewed_milli_seconds': 6219204}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6219204}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6219204}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6219204}]"
SLT1bmq4mEdXPEztV_EoYyVNBODDW_Sw,"[{'name': 'soccer', 'viewed_milli_seconds': 585515}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 585515}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 584861}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 584861}]"
SLlLnNLKZNb__D2g47IchLdvXhCRJHu8,"[{'name': 'soccer', 'viewed_milli_seconds': 3605331}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3605331}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3605331}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3605331}]"
SPvjaL4Q8a4mNchb1fnWki9ujHk44D_S,"[{'name': 'soccer', 'viewed_milli_seconds': 3297353}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3297353}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3297353}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3297353}]"
SPyTGmSF_st6JZ09iBEOgsKKHTf_mZs_,"[{'name': 'soccer', 'viewed_milli_seconds': 2506286}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2506286}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2506286}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2506286}]"
SQMjsQKI4nWOlkz4Q6T3ZsmcioeA35V9,"[{'name': 'soccer', 'viewed_milli_seconds': 2090}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2090}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2090}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2090}]"
SQ_3fhYX6uJZuAmPLqG3mLHmNwhem6_H,"[{'name': 'soccer', 'viewed_milli_seconds': 1539116}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1539116}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1539116}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1539116}]"
SQlN52INpUUm76CfOjvETPaXQhOF_Vyn,"[{'name': 'soccer', 'viewed_milli_seconds': 7859119}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7859119}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7859119}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7859119}]"
SQp7jTxvoyN8umLerErwsyS6ZUAYRd8G,"[{'name': 'soccer', 'viewed_milli_seconds': 12841179}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 12841179}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 12841179}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 12841179}]"
SVzRNR3cJ4NlDu0V5aRIYDtTogGrreL3,"[{'name': 'soccer', 'viewed_milli_seconds': 5968726}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5968726}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5968726}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5968726}]"
SWuPLbQtZqvo_bcs3rWjKpXzoUS6T2kD,"[{'name': 'soccer', 'viewed_milli_seconds': 581697}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 581697}]","[{'name': 'Wolverhampton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 581697}, {'name': 'Bournemouth (Yleisöäänet)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 581697}]"
S_C87fjNFfJ6re_w8A0NlpvuLtpqeWXa,"[{'name': 'soccer', 'viewed_milli_seconds': 1067815}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1067815}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1067815}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1067815}]"
S__xIX__6LIT70kUsMeHW8ft04cG1M2F,"[{'name': 'soccer', 'viewed_milli_seconds': 14697576}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 14697576}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 14697576}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 14697576}]"
S_zUvgvLcp1ckyXmibx8aTDAFiIExG9J,"[{'name': 'soccer', 'viewed_milli_seconds': 194484}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 194484}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 194484}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 194484}]"
SaaQpoDLd_ZJVJylQBHqgbAFRldKaV4Y,"[{'name': 'soccer', 'viewed_milli_seconds': 3355344}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3355344}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3355344}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3355344}]"
SbU9ti18QKOeyYLmNbA0p0XYfJEN9MOK,"[{'name': 'soccer', 'viewed_milli_seconds': 389791}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 389791}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 389791}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 389791}]"
Sd72OwkKrOBBwj7VLYdrb_xaEk__1byK,"[{'name': 'soccer', 'viewed_milli_seconds': 1412539}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1412539}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1412539}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1412539}]"
